,client_id,variation
28911,8970514,test
28912,6717563,test
28913,1059936,control
28914,3187530,test
28915,4640877,test
28916,1056837,test
28917,9691601,test
28918,2917495,control
28919,124916,control
28920,9611289,test
28921,7063669,test
28922,506320,control
28923,21719,control
28924,1403776,test
28925,487056,test
28926,1156656,control
28927,2105954,test
28928,7527045,control
28929,2642558,control
28930,2131961,test
28931,4350933,test
28932,6119432,test
28933,3301121,control
28934,2545515,test
28935,7190924,control
28936,1068616,test
28937,3209283,test
28938,500488,test
28939,7254866,control
28940,4215519,test
28941,3865974,test
28942,8740888,test
28943,6463252,test
28944,6269285,control
28945,5756895,test
28946,3478671,test
28947,4389156,test
28948,8738777,test
28949,3675635,test
28950,3801610,test
28951,6303786,test
28952,7972615,control
28953,4870954,control
28954,8299838,control
28955,7436486,test
28956,6244536,control
28957,9147871,test
28958,7981938,control
28959,2083525,test
28960,7445362,test
28961,6098651,control
28962,2487043,control
28963,4599654,control
28964,5199268,control
28965,1486560,test
28966,9608960,test
28967,2818088,test
28968,2590254,test
28969,173122,control
28970,1131969,test
28971,7044362,test
28972,1675211,control
28973,3581868,test
28974,4296061,control
28975,3460330,control
28976,7875206,control
28977,9726851,test
28978,4902752,test
28979,1704055,test
28980,2975647,test
28981,9308869,test
28982,4508854,test
28983,3834217,test
28984,4129506,control
28985,5813006,test
28986,3901582,test
28987,3709078,control
28988,9140762,test
28989,5943233,control
28990,2285228,test
28991,2853248,test
28992,2559205,test
28993,5984744,control
28994,1076556,test
28995,7967929,control
28996,6030791,test
28997,274222,control
28998,8304655,test
28999,4581301,test
29000,2677391,test
29001,2191497,test
29002,8037764,control
29003,1151820,control
29004,1115246,test
29005,2655879,control
29006,6369567,test
29007,5380012,test
29008,6568325,control
29009,8456142,test
29010,360816,control
29011,5669742,control
29012,3775841,test
29013,4487774,test
29014,1214272,control
29015,337878,test
29016,8434640,test
29017,5859315,test
29018,2764858,control
29019,204212,control
29020,7235377,control
29021,7015011,control
29022,3374146,test
29023,4035305,control
29024,217761,test
29025,6423460,test
29026,3484393,test
29027,537598,test
29028,9461714,test
29029,5502982,test
29030,5950401,control
29031,5305159,test
29032,7716583,test
29033,1524416,test
29034,3008375,test
29035,4239236,control
29036,5888582,control
29037,1880861,test
29038,7015044,control
29039,7872876,test
29040,5839602,control
29041,7273179,test
29042,1387596,test
29043,5119457,control
29044,6895467,test
29045,5937847,control
29046,2145364,control
29047,9891451,control
29048,7961481,test
29049,309715,control
29050,4288814,test
29051,7051278,control
29052,830066,test
29053,2823601,control
29054,3586330,test
29055,6370180,test
29056,8758108,test
29057,8949568,control
29058,9600132,test
29059,2208717,test
29060,6153026,control
29061,2426653,test
29062,9070134,test
29063,8854006,test
29064,1023056,control
29065,2247061,test
29066,1544639,test
29067,5296648,test
29068,83585,test
29069,9019381,test
29070,6048258,control
29071,5545303,test
29072,7179824,test
29073,9561662,test
29074,4862521,test
29075,1355532,test
29076,7484562,test
29077,6800843,control
29078,9424618,control
29079,7098358,control
29080,2213954,test
29081,3678422,control
29082,9936617,control
29083,3990106,control
29084,3937811,test
29085,5729005,control
29086,4224941,control
29087,9520090,control
29088,6543439,control
29089,6398332,test
29090,7279483,control
29091,3356780,test
29092,9098597,test
29093,8780340,test
29094,319971,control
29095,1402734,control
29096,1196376,test
29097,6940673,test
29098,4454525,test
29099,8530828,control
29100,1410032,control
29101,6676076,control
29102,2725090,test
29103,9482725,test
29104,9253375,control
29105,387579,test
29106,6935374,control
29107,9640857,control
29108,629429,test
29109,8828227,control
29110,7566046,control
29111,382031,test
29112,1351826,control
29113,1578062,control
29114,6721743,test
29115,9223714,test
29116,6968851,control
29117,5274738,test
29118,9097776,control
29119,5702891,control
29120,4411900,test
29121,7536544,test
29122,4933319,test
29123,7878803,test
29124,6970339,test
29125,8646938,control
29126,4631341,test
29127,7437418,control
29128,929038,test
29129,7915924,control
29130,240468,control
29131,1259453,control
29132,3013641,control
29133,1424457,test
29134,8849791,test
29135,9371642,test
29136,8933080,control
29137,6799854,control
29138,1500353,test
29139,5351307,control
29140,4886673,control
29141,233145,test
29142,6565360,test
29143,6800831,control
29144,8676893,test
29145,3977195,test
29146,4035879,test
29147,4486410,test
29148,4778568,test
29149,6975917,control
29150,8465448,test
29151,6526012,control
29152,2965474,test
29153,8192130,test
29154,6313827,test
29155,4971958,control
29156,7324201,test
29157,5025043,test
29158,2163565,control
29159,6149601,test
29160,2031379,test
29161,7298873,control
29162,213870,control
29163,580208,test
29164,1159175,test
29165,4887194,test
29166,9642590,test
29167,3046631,control
29168,6793307,control
29169,1774241,control
29170,8213697,test
29171,3394481,control
29172,4721645,test
29173,8627479,test
29174,4272509,test
29175,2186318,test
29176,4224754,test
29177,7657181,control
29178,6340549,control
29179,5211979,test
29180,7577983,control
29181,6587845,test
29182,7000685,test
29183,5333331,test
29184,5588572,control
29185,4474393,control
29186,6290188,test
29187,8259219,control
29188,7017113,control
29189,220061,test
29190,8990227,test
29191,2981422,control
29192,8397993,control
29193,5571841,test
29194,3043425,control
29195,1008297,test
29196,2894471,test
29197,719792,test
29198,6067591,control
29199,1693716,test
29200,3788076,control
29201,8054675,control
29202,8811797,test
29203,5595433,control
29204,2612292,test
29205,962572,control
29206,5965286,control
29207,8212469,test
29208,2096514,control
29209,9711093,test
29210,1436836,test
29211,7491468,control
29212,2963532,test
29213,7680560,control
29214,9403854,test
29215,354981,control
29216,1685349,test
29217,4428440,control
29218,3143882,control
29219,3290167,control
29220,1469028,control
29221,8071857,control
29222,3169493,control
29223,5389964,control
29224,4054828,control
29225,5691200,test
29226,8440177,control
29227,6157535,control
29228,8597626,test
29229,7280152,control
29230,2041875,control
29231,206829,control
29232,6476776,control
29233,6457559,test
29234,3238512,test
29235,2700111,test
29236,3901818,test
29237,4885156,test
29238,9348657,control
29239,8908639,test
29240,3777764,control
29241,9127541,control
29242,8034741,control
29243,3887490,control
29244,3541288,test
29245,1011301,control
29246,9293728,test
29247,972585,test
29248,2274489,test
29249,8702776,control
29250,2980797,test
29251,9436763,control
29252,8995664,test
29253,6062375,control
29254,2230975,control
29255,3355848,control
29256,5509909,control
29257,749498,control
29258,5910240,test
29259,9020045,control
29260,4764978,control
29261,8046298,test
29262,1815591,test
29263,7885933,test
29264,2284299,test
29265,2322197,test
29266,9292182,test
29267,793989,test
29268,9295408,control
29269,7617111,control
29270,3412199,test
29271,9535483,control
29272,1650327,test
29273,706799,control
29274,1008228,test
29275,9940066,control
29276,8071489,test
29277,5219396,control
29278,6843571,test
29279,3127899,test
29280,8672996,control
29281,5112825,test
29282,4738135,control
29283,9003268,test
29284,6377989,test
29285,809658,control
29286,73910,control
29287,8253607,test
29288,260054,control
29289,6229922,control
29290,732599,test
29291,7382317,test
29292,8287712,test
29293,4851372,control
29294,8657713,test
29295,5428955,test
29296,2184517,test
29297,6071177,control
29298,4417494,test
29299,9443496,control
29300,1246990,test
29301,6184725,test
29302,2288204,control
29303,5240787,control
29304,9360535,test
29305,2361360,test
29306,9882073,test
29307,3638833,test
29308,7186706,control
29309,5791498,control
29310,2336651,test
29311,9250072,test
29312,6914362,control
29313,6587318,control
29314,2835130,control
29315,6238036,test
29316,2458299,control
29317,9204242,test
29318,3805582,test
29319,5284464,test
29320,6495652,control
29321,2074878,test
29322,6569413,control
29323,5818842,control
29324,3417498,test
29325,7959689,control
29326,1445968,test
29327,2127092,control
29328,2468473,control
29329,3361098,control
29330,8168710,control
29331,7293514,test
29332,3841861,test
29333,2048072,test
29334,9518848,control
29335,6572513,control
29336,5249821,control
29337,3727435,control
29338,508087,test
29339,6152291,control
29340,1837101,test
29341,2980350,test
29342,3075422,control
29343,4110011,control
29344,5990729,control
29345,1169304,control
29346,3690078,control
29347,8923312,control
29348,5044959,control
29349,2013905,control
29350,6725598,test
29351,6104853,control
29352,9460935,test
29353,1256759,test
29354,446547,control
29355,2455018,test
29356,7325425,control
29357,2275495,test
29358,7446375,test
29359,1386684,test
29360,6409527,test
29361,2552663,control
29362,2911637,control
29363,3974644,control
29364,1212878,test
29365,4664662,test
29366,6147265,control
29367,7491100,test
29368,5818148,control
29369,8790955,control
29370,9441943,control
29371,6318705,test
29372,3270998,control
29373,979630,control
29374,8130515,test
29375,8292253,test
29376,1275733,test
29377,4306172,control
29378,6039880,control
29379,6746439,control
29380,6120460,control
29381,3845216,test
29382,8166246,test
29383,2857733,test
29384,3993467,test
29385,5908745,control
29386,6347071,test
29387,7987454,test
29388,1066894,control
29389,475911,test
29390,2665992,control
29391,5738664,control
29392,2754521,test
29393,7981108,test
29394,6848266,test
29395,5861436,control
29396,2080835,test
29397,9369501,control
29398,2745495,test
29399,939325,control
29400,6985890,control
29401,5774314,control
29402,7195168,test
29403,9957316,control
29404,2869375,test
29405,2678642,test
29406,3021700,test
29407,2418161,test
29408,6622182,test
29409,5874439,test
29410,8307059,control
29411,6106057,control
29412,731715,control
29413,8710483,test
29414,9297863,control
29415,3873870,control
29416,6429390,control
29417,6633500,test
29418,4754251,control
29419,7345124,control
29420,4731471,test
29421,9185414,test
29422,4717,test
29423,5259609,control
29424,5416822,test
29425,7736243,control
29426,3611790,control
29427,9215321,test
29428,6620635,test
29429,3719087,control
29430,5412295,control
29431,5093458,control
29432,4635161,control
29433,5104880,test
29434,8960535,control
29435,8225975,control
29436,2629232,test
29437,5008750,test
29438,930489,test
29439,6746595,test
29440,1185501,test
29441,9171836,test
29442,3012371,test
29443,1859630,test
29444,439963,test
29445,6918656,control
29446,9056097,test
29447,9369945,control
29448,1443174,test
29449,5529860,test
29450,7148890,test
29451,9656513,test
29452,4934172,control
29453,8608150,test
29454,7448490,control
29455,3482195,control
29456,4804595,control
29457,7331322,test
29458,8925152,control
29459,3115010,control
29460,7610723,control
29461,8786226,test
29462,669787,test
29463,3432773,control
29464,9082610,control
29465,8357092,control
29466,6457073,control
29467,9590656,test
29468,6274201,test
29469,6774933,test
29470,3839983,test
29471,1277925,control
29472,8877322,test
29473,6705039,control
29474,1231545,control
29475,5955871,test
29476,7080641,control
29477,7772755,test
29478,4039539,control
29479,182574,control
29480,11309,test
29481,3973543,test
29482,3868191,test
29483,262201,control
29484,514104,test
29485,6147241,control
29486,2502350,test
29487,399707,test
29488,2685475,test
29489,1979382,control
29490,4827333,test
29491,3656547,test
29492,5072657,test
29493,1253454,test
29494,5816546,test
29495,6191203,control
29496,2791797,control
29497,1768737,control
29498,9042935,control
29499,445481,test
29500,7263576,test
29501,4257128,control
29502,6219217,control
29503,5824640,control
29504,6604463,test
29505,1228292,test
29506,5059489,test
29507,594380,test
29508,381660,test
29509,8687545,test
29510,4565303,control
29511,8041642,control
29512,9670706,control
29513,6255304,control
29514,2311400,test
29515,1812576,test
29516,4628359,test
29517,8201583,control
29518,682400,test
29519,3524698,test
29520,2713154,control
29521,6246059,control
29522,3768595,test
29523,7420902,test
29524,8971577,test
29525,4593085,test
29526,7833327,control
29527,3135759,control
29528,301141,control
29529,9476892,test
29530,6674579,test
29531,3840809,test
29532,8415761,test
29533,8717609,test
29534,5285625,test
29535,4960794,control
29536,9776942,test
29537,773274,test
29538,653767,control
29539,1644468,test
29540,9677152,test
29541,1774247,control
29542,6555622,control
29543,8754433,control
29544,7603403,control
29545,597136,test
29546,9510333,test
29547,5318185,control
29548,3367386,test
29549,7240566,test
29550,3891085,test
29551,3651057,test
29552,2688516,test
29553,64058,test
29554,5136652,control
29555,8453230,control
29556,8350244,control
